microseries,label,presentation_id,year,series,l1,l2,title,matched_terms
vedic_studies,Ведийские исследования,PRES_179141844a,2021,Zograf Readings,religion,vedic,Ведийский ритуал Ваджапея: древняя традиция и современная практика,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_7a34c63764,2021,Zograf Readings,religion,vedic,Инклюзивизм в индийской культуре и его ведийские истоки,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_049685d093,2022,Zograf Readings,religion,vedic,К авестийско-ведийским параллелям о собаке,re:ведийск
vedic_studies,Ведийские исследования,PRES_3c7edb493f,2022,Zograf Readings,linguistics,vedic,"Ведийское vrā́- «барышня» (?): Этимология, семантика, контекст.",ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_62b9cf0c5b,2023,Zograf Readings,religion,vedic,Мантры в ведийских шраута-ритуалах.,ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_38140938e5,2024,Zograf Readings,religion,vedic,О терминологии ‘воды’ в космогонических гимнах Ригведы,ригведа|re:ригвед
vedic_studies,Ведийские исследования,PRES_b9413943b6,2025,Roerich Readings,religion,vedic,Яджня Ригведы и «другая яджня» палийского канона,ригведа|re:ригвед
vedic_studies,Ведийские исследования,PRES_ae8474fa94,2025,Zograf Readings,religion,vedic,Самбхары в обряде установления жертвенных огней (agnyādheya),re:agny
vedic_studies,Ведийские исследования,PRES_e84196d92a,2025,Zograf Readings,religion,vedic,К интерпретации Ригведы: śiśnadevāḥ,ригведа|re:ригвед
vedic_studies,Ведийские исследования,PRES_f0fc87fb3a,2025,Zograf Readings,linguistics,vedic,"Ведийский гапакс batá- и частица bata / vata: семантика, контекст, этимология",ведийский|re:ведийск
vedic_studies,Ведийские исследования,PRES_2af0d9ba1e,2026,Zograf Readings,religion,vedic,Ведийский ритуал Праваргья (pravargya): текстовая традиция и ритуальная практика,ведийский|re:ведийск|re:праварг
