thread_root_id,year,thread_subject,primary_topic,list_function,message_count,author_count,reply_count,reply_density
008373,1997,HELP!!: Request for Rg praatishaakhya suutra (fwd),General scholarly discussion,general discussion,3,3,2,0.6667
008459,1997,Fahrenheit 451,General scholarly discussion,general discussion,3,3,2,0.6667
008528,1997,Some thoughts on Sanskritization or Tantrification?,General scholarly discussion,general discussion,3,3,2,0.6667
008572,1997,Arithmetic in Urdu or Hindi?,General scholarly discussion,general discussion,3,3,2,0.6667
008589,1997,oral traditions,General scholarly discussion,general discussion,3,3,1,0.3333
008597,1997,"""Hindu""",General scholarly discussion,general discussion,3,3,1,0.3333
008779,1997,Sorting Brahmi,General scholarly discussion,general discussion,3,3,1,0.3333
008795,1997,Etymology of 'tanU',General scholarly discussion,general discussion,3,3,2,0.6667
008817,1997,address of Piotr Balcerowic,General scholarly discussion,general discussion,3,3,2,0.6667
008880,1997,Kavignar Sirpi in Chicago,General scholarly discussion,general discussion,3,3,2,0.6667
008884,1997,Text references on 'kalasha/ kumbha/ ghaTa',General scholarly discussion,general discussion,3,3,1,0.3333
008891,1997,SOS: Help Acta Orientalia,General scholarly discussion,general discussion,3,3,2,0.6667
008895,1997,20th Century Indian Poets,General scholarly discussion,general discussion,3,3,2,0.6667
009001,1997,Q: Black Draupadi?,History and culture,general discussion,3,3,2,0.6667
009023,1997,Address and specialist needed,General scholarly discussion,general discussion,3,3,2,0.6667
009070,1997,question,General scholarly discussion,general discussion,3,3,2,0.6667
009102,1997,Imperfection of Western Indology (pace Fosse),General scholarly discussion,general discussion,3,3,2,0.6667
009166,1997,Tobacco (rolled in cryptography),General scholarly discussion,general discussion,3,3,2,0.6667
009172,1997,Tobacco (rolled in cryptography),General scholarly discussion,general discussion,3,3,2,0.6667
009203,1997,Reverse Transliterations ....,General scholarly discussion,general discussion,3,3,1,0.3333
009249,1997,new listserv options,General scholarly discussion,general discussion,3,3,2,0.6667
009275,1997,EuroEnglish,General scholarly discussion,general discussion,3,3,2,0.6667
009294,1997,Downloading diacritic Roman fonts for Indian Languages,General scholarly discussion,general discussion,3,3,2,0.6667
009312,1997,Popular Indian Religious Art,General scholarly discussion,general discussion,3,3,2,0.6667
009349,1997,Unicode Script management,General scholarly discussion,general discussion,3,3,2,0.6667
009385,1997,Explanation for 'SaDja',General scholarly discussion,general discussion,3,3,2,0.6667
009402,1997,A few questions,General scholarly discussion,general discussion,3,3,2,0.6667
009446,1997,DK Agencies website,General scholarly discussion,general discussion,3,3,2,0.6667
009501,1997,"potters, brahmins, and RSis (contd.)",General scholarly discussion,general discussion,3,3,2,0.6667
009517,1997,looking for software,Bibliographic requests,identification/help request,3,3,2,0.6667
009542,1997,,General scholarly discussion,general discussion,3,3,2,0.6667
009588,1997,"Review of ""The Dating of the Historical Buddha",General scholarly discussion,general discussion,3,3,2,0.6667
009623,1997,Urvashi Vaid.,General scholarly discussion,general discussion,3,3,2,0.6667
009672,1997,Atharva Veda info request,Bibliographic requests,general discussion,3,3,2,0.6667
009708,1997,Parmenides,General scholarly discussion,general discussion,3,3,2,0.6667
009774,1997,Buddhist Art Sanchi,General scholarly discussion,general discussion,3,3,2,0.6667
009833,1997,IE and Semitic roots.,General scholarly discussion,general discussion,3,3,2,0.6667
009841,1997,"Etymon: paTTaN, pattan, patan",General scholarly discussion,general discussion,3,3,2,0.6667
009874,1997,address request,General scholarly discussion,general discussion,3,3,1,0.3333
009910,1997,Syllable ?,General scholarly discussion,general discussion,3,3,2,0.6667
009922,1997,"Dravidian/Tamilian? (was Re: Etymon: paTTaN, pattan, patan)",General scholarly discussion,general discussion,3,3,1,0.3333
009935,1997,"Language and dialect (was Re: Etymon: paTTaN, pattan, patan)",General scholarly discussion,general discussion,3,3,1,0.3333
010006,1997,"INDOLOGY (Was: Etymon: paTTaN); Witzel, Krishnamurti; Tokunaga",General scholarly discussion,general discussion,3,3,2,0.6667
010028,1997,Revision of the MBh files,General scholarly discussion,general discussion,3,3,1,0.3333
010037,1997,Nepal-German Manuscript Preservation Project,Manuscripts and epigraphy,general discussion,3,3,2,0.6667
010060,1997,Source Request & bodhi Thanks/summary,Bibliographic requests,general discussion,3,3,1,0.3333
010111,1997,Hanuman and Narada,General scholarly discussion,general discussion,3,3,2,0.6667
010162,1997,summer sanskrit,General scholarly discussion,general discussion,3,3,2,0.6667
010192,1997,Bhadrakalpalataavadaana,General scholarly discussion,general discussion,3,3,1,0.3333
010250,1997,antarikSa,General scholarly discussion,general discussion,3,3,2,0.6667
010253,1997,English translation of Mahabharatha,Texts and philology,philological discussion,3,3,2,0.6667
010257,1997,"Physical impediment, and fighting prowess, in Mahabharata",Texts and philology,general discussion,3,3,2,0.6667
010278,1998,kuyava in RV,General scholarly discussion,general discussion,3,3,2,0.6667
010287,1998,jogayara in Samavayanga-suttam?,General scholarly discussion,general discussion,3,3,2,0.6667
010315,1998,Kuyava,General scholarly discussion,general discussion,3,3,1,0.3333
010336,1998,Indra and heat,General scholarly discussion,general discussion,3,3,2,0.6667
010350,1998,"Bibliography of South Asian linguistics, 1998",General scholarly discussion,general discussion,3,3,2,0.6667
010371,1998,Indian Culture and Society Free Course:help,Announcements and events,announcement/event,3,3,2,0.6667
010396,1998,Vedic sacrifice,Veda and ritual,general discussion,3,3,2,0.6667
010486,1998,Languages ( was : Yiddish translation of Gita,Texts and philology,philological discussion,3,3,1,0.3333
010516,1998,Languages ( was : Yiddish translation of Gita,General scholarly discussion,philological discussion,3,3,2,0.6667
010733,1998,khyaati,General scholarly discussion,general discussion,3,3,1,0.3333
010765,1998,Tamil words in English,General scholarly discussion,general discussion,3,3,1,0.3333
010925,1998,Hindi-Urdu echo-nouns in v,General scholarly discussion,general discussion,3,3,2,0.6667
011023,1998,vibhUSana,General scholarly discussion,general discussion,3,3,2,0.6667
011127,1998,Retroflexion in IA (was Re: Indo-Aryan invasion),General scholarly discussion,general discussion,3,3,2,0.6667
011228,1998,Tamil Sound and Writing,General scholarly discussion,general discussion,3,3,2,0.6667
011308,1998,Man/nature traditions (India),General scholarly discussion,general discussion,3,3,2,0.6667
011338,1998,Buddhist question,General scholarly discussion,identification/help request,3,3,2,0.6667
011378,1998,Indo-Aryan im/e-migration: Horse argument,General scholarly discussion,general discussion,3,3,2,0.6667
011389,1998,etymology of karN,General scholarly discussion,general discussion,3,3,2,0.6667
011455,1998,"Electronic texts, irt Jan Dvorak.",General scholarly discussion,general discussion,3,3,2,0.6667
011470,1998,Vivekananda &c.,General scholarly discussion,debate/controversy,3,3,2,0.6667
011540,1998,ikSvAkuvaMza,General scholarly discussion,general discussion,3,3,2,0.6667
011549,1998,"Sankara, Vivekananda &c.",General scholarly discussion,general discussion,3,3,2,0.6667
011556,1998,A Correction,General scholarly discussion,general discussion,3,3,2,0.6667
011611,1998,Carvakas and incest,General scholarly discussion,general discussion,3,3,2,0.6667
011655,1998,information solicited,General scholarly discussion,general discussion,3,3,2,0.6667
011781,1998,Harindranath Chattopadhyaya,General scholarly discussion,general discussion,3,3,1,0.3333
011811,1998,"canon of ""Saiva Siddhaanta",General scholarly discussion,general discussion,3,3,1,0.3333
011835,1998,More news about India,General scholarly discussion,general discussion,3,3,2,0.6667
011905,1998,human sacrifice and death penalty (mea culpa),General scholarly discussion,general discussion,3,3,2,0.6667
012004,1998,Meenakshi kalyaaNam,General scholarly discussion,general discussion,3,3,2,0.6667
012060,1998,Flowers and plant reproduction,General scholarly discussion,general discussion,3,3,2,0.6667
012078,1998,Indo-Aryan im/e-migration (scholarly debate),General scholarly discussion,general discussion,3,3,2,0.6667
012089,1998,Vivekananda &c.,General scholarly discussion,general discussion,3,3,2,0.6667
012115,1998,Horses,General scholarly discussion,general discussion,3,3,1,0.3333
012166,1998,Kirfel's Die Kosmographie der Inder,General scholarly discussion,general discussion,3,3,1,0.3333
012200,1998,Proposed changes to Velthuis Devanagari fonts.,General scholarly discussion,general discussion,3,3,2,0.6667
012211,1998,Proposed changes to Velthuis Devanagari fonts.,General scholarly discussion,general discussion,3,3,1,0.3333
012240,1998,URGENT -- Q. Number of institutions offering courses on Hinduism,General scholarly discussion,general discussion,3,3,2,0.6667
012296,1998,sarasvati/dating,General scholarly discussion,general discussion,3,3,1,0.3333
012327,1998,prayojana of treatises,General scholarly discussion,general discussion,3,3,2,0.6667
012348,1998,SI mss. libraries,Manuscripts and epigraphy,general discussion,3,3,1,0.3333
012390,1998,SI Mss. Libraries II,General scholarly discussion,general discussion,3,3,2,0.6667
012450,1998,Sarasvati (texts & arch.III),General scholarly discussion,general discussion,3,3,2,0.6667
012541,1998,"Sarasvati: sa_gara, samudra; 'cults' and meanings",General scholarly discussion,general discussion,3,3,2,0.6667
012547,1998,Sarasvati (texts & SAFARA,General scholarly discussion,general discussion,3,3,1,0.3333
012625,1998,"Truth and method in Indology, III",General scholarly discussion,general discussion,3,3,2,0.6667
012661,1998,"method of dating RV, II",General scholarly discussion,general discussion,3,3,1,0.3333
012694,1998,saras 2,General scholarly discussion,general discussion,3,3,2,0.6667
012730,1998,"method of dating RV, III",General scholarly discussion,general discussion,3,3,2,0.6667
012887,1998,artisans from different regions,General scholarly discussion,general discussion,3,3,2,0.6667
012898,1998,Retroflex sounds,General scholarly discussion,general discussion,3,3,2,0.6667
012952,1998,Query: 11th World Sanskrit Congress in Turin?,General scholarly discussion,general discussion,3,3,2,0.6667
012953,1998,Feedback on CSX+,General scholarly discussion,general discussion,3,3,2,0.6667
013008,1998,Adisura,General scholarly discussion,general discussion,3,3,1,0.3333
013017,1998,Grantha primer,History and culture,general discussion,3,3,1,0.3333
013023,1998,Retroflex sounds,General scholarly discussion,general discussion,3,3,2,0.6667
013033,1998,Word processing,General scholarly discussion,general discussion,3,3,1,0.3333
013050,1998,Looking for original sanskrit samhita,General scholarly discussion,general discussion,3,3,2,0.6667
013119,1998,Sanskrit,General scholarly discussion,general discussion,3,3,2,0.6667
013163,1998,"Hindi/Urdu word ""Shabhash""",General scholarly discussion,general discussion,3,3,1,0.3333
013253,1998,Help on an ancient indian stell with sanskrit inscription,General scholarly discussion,general discussion,3,3,1,0.3333
013278,1998,An old question,General scholarly discussion,general discussion,3,3,2,0.6667
013306,1998,Velthuis' Devanagari 1.5 for TeX on Macintosh,General scholarly discussion,general discussion,3,3,2,0.6667
013317,1998,Velthuis' Devanagari 1.5 for TeX on Macintosh,General scholarly discussion,general discussion,3,3,2,0.6667
013372,1998,Indology participants,General scholarly discussion,general discussion,3,3,2,0.6667
013386,1998,Bhairava on a coin,General scholarly discussion,general discussion,3,3,2,0.6667
013431,1998,Implications of iti and ca.,General scholarly discussion,general discussion,3,3,2,0.6667
013439,1998,Mysore inscriptions,General scholarly discussion,general discussion,3,3,2,0.6667
013518,1998,Indus Script -- sort of far off the point now,General scholarly discussion,general discussion,3,3,2,0.6667
013522,1998,DDK (Re: Indus Script),General scholarly discussion,general discussion,3,3,2,0.6667
013526,1998,Sarasvati Sindhu Civilization Monographs,General scholarly discussion,identification/help request,3,3,1,0.3333
013554,1998,Address of Prof. Staal,General scholarly discussion,general discussion,3,3,2,0.6667
013562,1998,Drupada,General scholarly discussion,general discussion,3,3,1,0.3333
013576,1998,Best computer for Sanskrit?,General scholarly discussion,general discussion,3,3,1,0.3333
013601,1998,Hindu iconography and communication of ideas,General scholarly discussion,general discussion,3,3,2,0.6667
013608,1998,On ghaTikA,General scholarly discussion,general discussion,3,3,2,0.6667
013621,1998,SV: some op/old books on India & British India,General scholarly discussion,general discussion,3,3,2,0.6667
013684,1998,Info On Zarthushtra,General scholarly discussion,general discussion,3,3,2,0.6667
013757,1998,"""The Tale of the Indo-European Horse Sacrifices""",General scholarly discussion,general discussion,3,3,2,0.6667
013798,1998,Interested in Gaudiya Vaishnava literatures,General scholarly discussion,general discussion,3,3,2,0.6667
