presentation_id,event_id,year,series,title,l1,l1_conf,l2,l2_conf,l3,l3_conf,l4,l4_conf
PRES_49afe71b,E2023,2023,Zograf Readings,Драма как категория и жанр в древнеиндийской поэтике. Челнокова Анна Витальевна (Санкт-Петербург). Россия и русские в произведениях Салмана Рушди.Леонов Максим Владимирович (Москва). О возможности передачи санскритских стихотворных размеров в русских переводах,literature,1.0,modern,1.0,text,1.0,fundamental,0.0
PRES_48fd597f,E2023,2023,Zograf Readings,Анализ аморальных поступков в «Абхидхармакоше» Васубандху.Ермакова Татьяна Викторовна (Санкт-Петербург). Научные связи Ф.И.Щербатского с британскими востоковедами в 1930-е гг.Гордийчук Николай Валентинович (Москва). Тема угона скота (veṭci) в древнетамильской поэзии и литературной теории.Котин Игорь Юрьевич (Санкт-Петербург). Политик читает и пересказывает эпос. «Рамаяна» и «Махабхарата» в переложении Чакраварти Раджагопалачари.Смирнитская Анна Александровна (Москва).  «Моя мать и твоя мать – какая родня?» Об обозначениях братьев и сестер и возможностях прадравидийской реконструкции.Костина Екатерина Александровна (Санкт-Петербург). Значения и функционирование лексемы ye в бенгальском языке,literature,1.0,classical,1.0,artefact,1.0,fundamental,0.0
PRES_b727aacd,E2023,2023,Zograf Readings,Средний залог в санскрите. К семантике категории.Скороходова Татьяна Григорьевна (Пенза).  Найти нормативную этику в традиционных текстах: сверхзадача и её решение мыслителями Бенгальского Возрождения..Лекарева Ева Павловна (Санкт-Петербург). Поздний Р.Тагор и «Бхагавадгита»: переосмысляя концепцию о долге.Гасунс Марцис Юрьевич (Обнинск). Древнеиндийская ономастика в «Вишнусахасранаме»,linguistics,0.85,modern,1.0,text,1.0,fundamental,0.0
PRES_bf23ead2,E2023,2023,Zograf Readings,Об особенностях индийской философии на основе южноазиатской схемы рациональности.Лысенко Виктория Георгиевна (Москва). Трудности в изучении философского наследия Дигнаги: опыт переводчика и историка философии.Псху Рузана Владимировна (Москва). Переоценка различных методологических подходов по исследованию индийской философии: по следам книги В. Адлури и Д. Багчи «The Nay Science: A History of German Indology».Лобанов Сергей Владимирович (Москва). Проблема интерпретации действия в комментарии Шанкары на Бхагавадгиту,philosophy,0.8,classical,1.0,text,1.0,methodological,1.0
PRES_0c411d55,E2023,2023,Zograf Readings,Философская компаративистика В. Хальбфасса.Роман Лилия Геннадьевна (Москва). К вопросу об истинности в пурва-мимансе.Пахомов Сергей Владимирович (Санкт-Петербург). Сотериологический ракурс «йогического суицида» (utkrānti) в традиционной индуистской йоге и тантре,religion,1.0,medieval,1.0,,0.0,methodological,1.0
PRES_9146d9ec,E2023,2023,Zograf Readings,"Мотивы «Сказания о Джаландхаре в «Падма-пуране».[Olga Vecherina], Ruzana Pskhu (Moscow, RUDN-University). Female-Mystic in Medieval Tamil Literature and Early Sufism: Structural Similarity of Images.Жукова Любовь Евгеньевна («Москва»). Проповедь Личного Безличного Бога в учении Свами Вивекананды.Денисенко Валерия Леонтьевна (Новосибирск). «Юга-пурана» как исторический источник",history,1.0,,0.0,,0.0,fundamental,0.0
PRES_93e33fc2,E2023,2023,Zograf Readings,"Коллекция № ВХ ЭФЗК 495 для МАЭ (состав и значение). Дубянская Татьяна Александровна (Москва). В поисках современного подхода к прозе Премчанда.Коровина Евгения Владимировна, Ренковская Евгения Алексеевна (Москва). Экспедиция к памятникам протоиндийской цивилизации на территории Индии.Коровина Евгения Владимировна (Москва). Надписи на медных предметах протоиндийской письменностью.Альбедиль Маргарита Федоровна (Санкт-Петербург). Антропология индийской куклы: контексты и ракурсы.Столярова Екатерина Владимировна (Санкт-Петербург). Кукольный театр Западной Бенгалии.Рыбакова Анна Геннадьевна (Москва). Ритуальный комплекс родильных обрядов в неварском буддизме",religion,1.0,modern,1.0,archive,1.0,methodological,1.0
PRES_a2301ddd,E2023,2023,Zograf Readings,"«… Есть некая рыба, которая чюдовидна имать»: возможные истоки и неочевидные связи одного композитного существа индийской миниатюры.Танонова Елена Викторовна (Санкт-Петербург). Коллекция тамильских рукописей М.С. Андреева из Индийского фонда ИВР РАН.Соболева Елена Станиславовна (Санкт-Петербург). Этнографические сборы В.И. Липского на Цейлоне в начале XX в.Меренкова Ольга Николаевна (Санкт-Петербург). Вспомнить все: ганджифа и забытая карточная игра «Сидаста» из коллекции А.М. и Л.А. Мервартов.Воробьева Дарья Николаевна (Москва). Скульптура Нритья Шивы из храма Мандапешвара в Мумбаи. Стиль, иконография, аналогии.Рыжакова Светлана Игоревна (Москва). Падаяни, мудиетту, тиятту: ритуальные исполнительские традиции центральной Кералы",history,1.0,colonial,1.0,artefact,1.0,fundamental,0.0
PRES_95c36e91,E2024,2024,Zograf Readings,Бодхисаттва — стрелок из лука. Буддийский сюжет и его аналоги.Островская Е.П. (СПб) Интерпретация эвтаназии в буддийской картине мира.Комиссаров Д.А. (Москва) Бодхисаттва в образе пишачи: следы комической традиции в описании аскезы Гаутамы.Фивейская А.В. (Москва) От эпического предания до буддийского сказания и обратно: история Шьямы.Крапивина Р.Н. (СПб) Абхисамаяланкара как предмет буддийского образования.Леонов М.В. (Москва) Образ времени в поэзии Бхартрихари,literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_3f1a5d68,E2024,2024,Zograf Readings,Телеологический аргумент в пользу существования Бога в учении Свами Вивекананды. Пахомов С.В. (Санкт-Петербург) Модели интерпретации телесности в хатха-йоге. Лобанов С.В. (Москва) Монистический теизм (адвайта-ишваравада) Абхинавагупты в сопоставлении с ишваравадой адвайты Шанкары на материале их комментариев к «Бхагавадгите»..Игнатьев А.А. (Калининград) Обряд панчамакара в каулических тантрах,religion,1.0,classical,1.0,text,1.0,fundamental,0.0
PRES_231043e9,E2025,2025,Zograf Readings,«Третий поворот колеса дхармы» и его первые брахманистские оппоненты,religion,1.0,,0.0,,0.0,fundamental,0.0
PRES_18c1e431,E2025,2025,Zograf Readings,Формульное выражение yāvatī yānasya bhūmis в буддийских канонических текстах,religion,1.0,,0.0,text,1.0,fundamental,0.0
PRES_be51a661,E2025,2025,Zograf Readings,"Начальный сюжет в житийной литературе раннего буддизма, его вариативность и смысловое наполнение",literature,1.0,,0.0,,0.0,fundamental,0.0
PRES_bea40537,E2025,2025,Zograf Readings,Наука абхидхармы в буддийской ментальной традиции средневековой Индии,religion,1.0,medieval,1.0,,0.0,fundamental,0.0
PRES_38e26e50,E2025,2025,Zograf Readings,Сесил Бендалл как публикатор буддийских письменных памятников,religion,0.85,,0.0,artefact,1.0,fundamental,0.0
PRES_f68e1859,E2025,2025,Zograf Readings,Проблемы изучения традиционного индийского текста «Абхисамая-аланкара» (на тибетском языке),tibetology,1.0,,0.0,text,1.0,fundamental,0.0
PRES_f86d0c46,E2025,2025,Zograf Readings,Метафора зеркала в «Бхаванакраме» Камалашилы,tibetology,1.0,,0.0,,0.0,fundamental,0.0
PRES_717fe6c2,E2025,2025,Zograf Readings,Арьядэва и Чандракирти о концепции anātma,,0.0,,0.0,,0.0,fundamental,0.0
PRES_9fefd2c5,E2025,2025,Zograf Readings,Пещера дивов в сказке на языке парья,linguistics,1.0,,0.0,,0.0,fundamental,0.0
PRES_d96cabc7,E2025,2025,Zograf Readings,К интерпретации Ригведы: śiśnadevāḥ,,0.0,,0.0,,0.0,fundamental,0.0
PRES_1c0ffd7d,E2025,2025,Zograf Readings,В защиту Вишну Шипивишты: «Аз есьм Шипивишта!» (РВ 7.100.6),,0.0,,0.0,,0.0,fundamental,0.0
PRES_3ab7942a,E2025,2025,Zograf Readings,Учение санкхьи в «Брихадараньяка-упанишаде»,philosophy,0.85,vedic,0.85,,0.0,fundamental,0.0
PRES_b72026c0,E2025,2025,Zograf Readings,Према Рамаяна и Шри Ситарама-чаритра-дарпана как примеры Рамаян XX века в контексте современной литературы на бходжпури и майтхили,literature,1.0,classical,0.85,text,1.0,fundamental,0.0
PRES_90cce0be,E2025,2025,Zograf Readings,Возвращаясь к третьей книге Махабхараты: новый взгляд,,0.0,classical,1.0,,0.0,fundamental,0.0
PRES_91eed5d4,E2025,2025,Zograf Readings,О понятиях «канон» и «классика» в контексте древнеиндийской литературы,literature,1.0,,0.0,text,1.0,fundamental,0.0
PRES_27453d21,E2025,2025,Zograf Readings,"Ведийский гапакс batá- и частица bata / vata: семантика, контекст, этимология",linguistics,0.85,vedic,1.0,text,1.0,fundamental,0.0
