presentation_id,year,series,title,meso_codes,proposed_meso,source,confidence
PRES_996d42296f,2014,Zograf Readings,К вопросу о письменной фиксации Ригведы,vedic_studies,,deepseek,0.9
PRES_fef7c3afd6,2014,Zograf Readings,Версия «Рамаяны» в «Махабхагавата-пуране»,epic_ramayana_mahabharata,,deepseek,0.9
PRES_00dba5f22c,2015,Zograf Readings,Что мы пьём? (анализ питья с позиций тибетской мадхьямаки и «многомировой» концепции Эверетта-Менского),tibetology_himalaya,,deepseek,0.8
PRES_0b6b8afcb2,2015,Zograf Readings,Атомистический подход в буддизме,buddhist_studies,,deepseek,0.9
PRES_0cfab3c29b,2015,Zograf Readings,Расширение и распространение: о некоторых особенностях употребления глагольного корня bṛh в «Ригведе»,vedic_studies,,deepseek,0.95
PRES_14160d038b,2015,Zograf Readings,Далитская автобиография как специфический жанр,modern_literature,,deepseek,0.9
PRES_15ddb2e3bf,2015,Zograf Readings,Из миссионерской истории Индии: Франциск Ксавье,colonial_encounters,,deepseek,0.9
PRES_195d6fc0bc,2015,Zograf Readings,Образная система в отшельнической поэзии раннего буддизма,buddhist_studies,,deepseek,0.9
PRES_1b1e7ee72c,2015,Zograf Readings,Чудо Полоннарувы,,,deepseek,0.8
PRES_1f1bea1183,2015,Zograf Readings,Рассказы о мастерстве в древнеиндийской городской литературе,,,deepseek,0.9
PRES_20a3d34c80,2015,Zograf Readings,Проблемы перевода «Шрибхашьи» Рамануджи,vaishnava,,deepseek,0.9
PRES_20f5fa7819,2015,Zograf Readings,Язык и внеязыковая действительность в «Вакьяпадии» Бхартрихари,philosophy_epistemology,,deepseek,0.9
PRES_2715b98469,2015,Zograf Readings,Индийская тема в автобиографической книге В. С. Найпола «A Writer's People: Ways of Looking and Feeling»,modern_literature,,deepseek,0.9
PRES_2aa82261d1,2015,Zograf Readings,Научно-фантастические рассказы Хумаюна Ахмеда,modern_literature,,deepseek,0.9
PRES_2fba1f0162,2015,Zograf Readings,Брахмаракшас: от древности к современности,,,deepseek_strict_scale_audit,0.85
PRES_36924ac394,2015,Zograf Readings,О значении термина «саутрантика» в «Абхидхармакоше» Васубандху,buddhist_studies,,deepseek,0.9
PRES_3759903dc9,2015,Zograf Readings,Фрагмент дискуссии о пудгале в «Катхаваттху» I.1: пудгала и скандхи,buddhist_studies,,deepseek,0.9
PRES_3df80915c1,2015,Zograf Readings,Лунные созвездия (nakṣatras) и традиция имянаречения в Древней Индии H. Urbańska. Concept of maya in Darśana Mala of Narayana Guru,vedic_studies,,deepseek,0.9
PRES_3e050c97df,2015,Zograf Readings,Коллекция индийских рукописей рукописного фонда библиотеки СПбГУ,manuscripts_epigraphy,,deepseek,0.9
PRES_3e5e8e70ba,2015,Zograf Readings,Обращение к участникам конференции,,,deepseek,0.9
PRES_4306e74d40,2015,Zograf Readings,О возможности генетической связи между индийским и месопотамским мифами о потопе,comparative_analysis,,deepseek_strict_scale_audit,0.9
PRES_48fe6a6077,2015,Zograf Readings,«Семь познающих» (saptapramātāraḥ) в рекогнитивном самопознании (pratyabhijñā) у Абхинавагупты,philosophy_epistemology,,deepseek,0.9
PRES_4bc7a6fa32,2015,Zograf Readings,К этимологии термина ‘вьякарана’ в буддийских источниках,etymology|buddhist_studies,,deepseek,0.9
PRES_525929e7ed,2015,Zograf Readings,Киннары в скульптуре и литературе Индии,visual_material_culture,,deepseek,0.85
PRES_53522f63c1,2015,Zograf Readings,Концепты брахманистского философского дискурса и их связь с женским принципом народного индуизма,philosophy_epistemology,,deepseek_strict_scale_audit,0.9
PRES_56a4aaf53a,2015,Zograf Readings,О некоторых особенностях в композиции Абхидхармасамуччаи,buddhist_studies,,deepseek,0.9
PRES_5771f5a6b7,2015,Zograf Readings,«Тируттондар тирувандади» Намби Андара Намби (Роль редактора в формировании канонического списка бхактов-наянаров),bhakti_vaishnava|bengal,,deepseek,0.9
PRES_5bb9175b5b,2015,Zograf Readings,Трансформации сюжетов о просветлении и первой проповеди Будды в свете ранних китайских переводов сутр (II—III вв.),buddhist_studies|translation_reception,,deepseek,0.9
PRES_617b761321,2015,Zograf Readings,Народный стиль речи в «Бхрамара-гите» Сурдаса,bhakti_vaishnava,,deepseek,0.9
PRES_761cbc2fa1,2015,Zograf Readings,Ведды глазами сингалов: в прошлом и настоящем,,,deepseek,0.85
PRES_6e005e62ae,2015,Zograf Readings,Вклад В. С. Воробьева-Десятовского (1927—1956) в развитие российско-индийских культурных связей,history_of_indology,,deepseek,0.9
PRES_82ae7abc5a,2015,Zograf Readings,Старая сказка на новый лад: Девдас в индийском кинематографе 21 века,modern_literature,,deepseek,0.9
PRES_891e3870db,2015,Zograf Readings,Бонкимчондро Чоттопаддхай и генезис неоиндуизма в Бенгалии,bengal|bengal_bhakti_modernity,,deepseek_strict_scale_audit,0.9
PRES_899ee181a5,2015,Zograf Readings,Роман «Кадамбари» и его современное продолжение,translation_reception,,deepseek,0.9
PRES_89a87b7d2e,2015,Zograf Readings,Ад и его обитатели,,,deepseek_strict_scale_audit,0.9
PRES_8ac58078e5,2015,Zograf Readings,Метафора и полисемия в интерпретации буддийских тантр,buddhist_studies,,deepseek,0.9
PRES_8c5c002838,2015,Zograf Readings,Образ Кришны в Махабхагавата-пуране,bhakti_vaishnava|epic_ramayana_mahabharata,,deepseek,0.9
PRES_9a274b4cf8,2015,Zograf Readings,Первопечатная христианская книга в Индии (XVI—XVII вв.),colonial_encounters,,deepseek,0.9
PRES_9b99780d43,2015,Zograf Readings,"Манипури и Манипур: о танцах, искусстве и политике",visual_material_culture,,deepseek,0.85
PRES_addb4753ec,2015,Zograf Readings,Сказание о Ратнакалике (в составе поэмы «Лор и Чандрани»),,,deepseek,0.9
PRES_c1f611081b,2015,Zograf Readings,Система образов поэзии кавья на примере лирических стихов из антологии Видьякары «Субхашитаратнакоша»,literary_studies,,deepseek,0.9
PRES_d430246a1f,2015,Zograf Readings,Эпос «Катама Раджу Катха» — основные особенности сюжета,epic_ramayana_mahabharata,,deepseek,0.9
PRES_df75470655,2015,Zograf Readings,Несколько штрихов к «Сказанию о Нале»,epic_ramayana_mahabharata,,deepseek,0.9
